Date,Issuer,Bloomberg Code,Currency,Volume (m),FX rate,USD equivalent,Coupon,Coupon Type,Maturity,Re-Offer,IPT/IPG,Spread,Yield,First Call Date,Moody's,S&P,Fitch,Ranking,Subordinated,Covered,Increase?,Format,NIP,Region,Country,Sector,Category,Bookrunners,Passive Leads,LT eligible?,Stats,Web Articles,Bberg Articles on EMRJ/IGRC,Add. Info,Tier,Green,Sustainable,Sustainability-Linked,Social,Senior Non-Preferred,Senior Preferred,COC,MWC,CUC,HoldCo,OpCo,Deal ID,LEAD1,LEAD2,LEAD3,LEAD4,LEAD5,LEAD6,LEAD7,LEAD8,LEAD9,LEAD10,LEAD11,LEAD12,LEAD13
26-Feb-14,BPCE SFH,EJ9503354 CORP,EUR,500,1.36847,697.65,2.375,Fixed,29-Nov-23,101.961,MS+30,MS+30,,,Aaa,AAA,NR,IG,No,Yes,Yes,,,Western Europe,FRANCE,Financial,Banking,NAT,,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9939430,NATIXIS,,,,,,,,,,,,
24-Feb-14,LBBW,EK0924945 CORP,EUR,500,1.37,684.69,0.2,Fixed,3-Jun-15,99.955,MS-13a,MS-13,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"DB, UNICR, CA, LBBW, NAT",,Yes,,,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9897871,DEUTSCHE BANK,UNICREDIT,CREDIT AGRICOLE,LBBW,NATIXIS,,,,,,,,
18-Feb-14,CREDITO EMILIANO,EK0797739 CORP,EUR,750,1.37,1026.04,1.875,Fixed,27-Feb-19,99.858,MS+95a,MS+88,,,A2,NR,A+,IG,No,Yes,No,RegS only,,Western Europe,ITALY,Financial,Banking,"BAR, BNP, CS, HSBC, SG",,Yes,"Geography: Italy 36.00%, Austria/Germany 35.00%, Nordics 6.00%, France 5.00%, Switzerland 5.00%, UK/Ireland 4.00%, Iberia 4.00%, Benelux 2.00%, Others 2.00%, Asia 1.00%.
Investor Type: Fund Managers 63.00%, Banks/Private Banks 27.00%, Insurers/Pension Funds 4.00%, Others 4.00%, Central Banks 2.00%.
Final book EUR2.5bn, 120 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9897718,BARCLAYS,BNP PARIBAS,CREDIT SUISSE,HSBC,SOCIETE GENERALE,,,,,,,,
18-Feb-14,KBC,EK0799354 CORP,EUR,750,1.37,1021.24,1,Fixed,25-Feb-19,99.391,MS+10/12,MS+10,,,Aaa,NR,AAA,IG,No,Yes,No,RegS only,,Western Europe,BELGIUM,Financial,Banking,"DB, ING, UNICR, DZ, KBC",,Yes,"Geography: Austria/Germany 57.00%, Benelux 14.00%, UK/Ireland 9.00%, Nordics 8.00%, Central Europe 5.00%, Asia 5.00%, France 1.00%, Southern Europe 1.00%.
Investor Type: Banks 64.00%, Asset Managers 24.00%, Central Banks 12.00%.
Final book EUR1bn, 80 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9897715,DEUTSCHE BANK,ING,UNICREDIT,DZ BANK,KBC BANK,,,,,,,,
18-Feb-14,DEUTSCHE KREDITBANK,EK0797432 CORP,EUR,500,1.37,680.25,1.375,Fixed,25-Feb-21,99.307,MS+6,MS+6,,,Aa2,NR,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"HSBC, BAYERN, CMZB, UNICR, WGZ",,Yes,"Geography: Germany 88.00%, Asia 4.00%, Switzerland 3.00%, UK 2.00%, Benelux 1.00%, Austria 1.00%, Italy 1.00%.
Investor Type: Banks 34.00%, Asset Managers/Fund Managers 30.00%, Saving Banks 26.00%, Central Banks 6.00%, Insurers 4.00%.
Final book EUR850m, over 60 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9897712,HSBC,BAYERNLB,COMMERZBANK,UNICREDIT,WGZ,,,,,,,,
17-Feb-14,HELABA,EK0797259 CORP,EUR,1000,1.37,1368.53,1,Fixed,25-Feb-19,99.893,MS flat,MS flat,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"BAR, BNP, CMZB, DZ, HEL",,Yes,"Geography: Germany 76.70%, Asia 5.00%, France 4.30%, UK 3.90%, Nordics 3.70%, Others 3.30%, Benelux 1.70%, Austria/Switzerland 1.40%.
Investor Type: Banks 62.90%, Fund Managers 24.50%, Agencies/Central Banks 9.90%, Insurers/Pension Funds 2.40%, Others 0.30%.
Final book around EUR2bn (pre-rec).",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9897706,BARCLAYS,BNP PARIBAS,COMMERZBANK,DZ BANK,HELABA,,,,,,,,
17-Feb-14,BNP PARIBAS HOME LOAN SFH,EK0793530 CORP,EUR,1000,1.37,1362.97,1,Fixed,25-Feb-19,99.487,MS+10/12,MS+8,,,NR,AAA,AAA,IG,No,Yes,No,,,Western Europe,FRANCE,Financial,Banking,"BNP, CS, ING, UNICR, NAT, RBINT",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9897703,BNP PARIBAS,CREDIT SUISSE,ING,UNICREDIT,NATIXIS,RAIFFEISEN BANK INTERNATIONAL,,,,,,,
13-Feb-14,DEUTSCHE PFANDBRIEFBANK,EJ2125767 CORP,EUR,50,1.37,68.5,2.125,Fixed,3-Jun-19,100,,,,,Aa2,AA+,NR,IG,No,Yes,Yes,,,Western Europe,GERMANY,Financial,Banking,UBS,,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9939364,UBS,,,,,,,,,,,,
12-Feb-14,NORD LB,EK0497413 CORP,EUR,500,1.36,676,1.125,Fixed,19-Feb-19,99.412,MS+low 20s,MS+22,,,A2,NR,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"SG, CMZB, UNICR, NDLB, DZ",,Yes,"Geography: Germany 90.00%, France 8.00%, Others 2.00%.
Investor Type: Banks 70.00%, Fund Managers 30.00%.",,No,Aircraft pfandbriefe,,No,No,No,No,No,No,No,No,No,No,No,9897613,SOCIETE GENERALE,COMMERZBANK,UNICREDIT,NORDDEUTSCHE LB,DZ BANK,,,,,,,,
11-Feb-14,KOMMUNALKRED,EK0377847 CORP,EUR,500,1.36,675.11,1.625,Fixed,19-Feb-21,99.281,MS+mid 30s,MS+30,,,Aa2,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,AUSTRIA,Financial,Banking,"HSBC, UNICR, LBBW, NAT, RBINT",,Yes,"Geography: Germany 55.00%, France 15.00%, Austria 14.00%, UK 5.00%, Middle East 4.00%, Other EU 4.00%, Nordics 3.00%.
Investor Type: Asset Managers 59.00%, Banks 29.00%, Central Banks 6.00%, Insurers 5.00%, Others 1.00%.
Final book EUR1.1bn (pre-rec).",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9897556,HSBC,UNICREDIT,LBBW,NATIXIS,RAIFFEISEN BANK INTERNATIONAL,,,,,,,,
11-Feb-14,DEUTSCHE PFANDBRIEFBANK,EK0700188 CORP,EUR,150,1.36,204,E+8,Floating,20-Feb-17,100,3mE+8a,E+8,,,Aa2,AA+,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"JPM, DB",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9897553,JP MORGAN,DEUTSCHE BANK,,,,,,,,,,,
29-Jan-14,INTESA SANPAOLO,EK0520164 CORP,EUR,1250,1.36,1698.16,3.25,Fixed,10-Feb-26,99.892,MS+115a,MS+108,,,A2,NR,NR,IG,No,Yes,No,,,Western Europe,ITALY,Financial,Banking,"BAR, HSBC, SG, UNICR, IMI",,Yes,"Geography: Austria/Germany 41.00%, Italy 26.00%, France 20.00%, UK 5.00%, Iberia 4.00%, Switzerland 2.00%, Others 2.00%.
Investor Type: Asset Managers 39.00%, Banks 30.00%, Insurers 25.00%, Others 4.00%, Pension Funds 2.00%.
Final book EUR2.2bn, over 100 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9897262,BARCLAYS,HSBC,SOCIETE GENERALE,UNICREDIT,IMI- INTESA SANPAOLO,,,,,,,,
29-Jan-14,UBI BANCA,EK0506353 CORP,EUR,1000,1.36,1359.31,3.125,Fixed,5-Feb-24,99.949,MS+130a,MS+118,,,A2,NR,A+,IG,No,Yes,No,RegS only,,Western Europe,ITALY,Financial,Banking,"BAR, GS, SG, UNICR, CA, NAT",,Yes,"Geography: Austria/Germany 45.00%, Italy 30.00%, France 11.00%, UK 10.00%, Iberia 2.00%, Switzerland 1.00%, Others 1.00%.
Investor Type: Fund Managers 65.00%, Banks 17.00%, Insurers 16.00%, Others 2.00%.
Final book around EUR5bn (pre-rec).",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9897253,BARCLAYS,GOLDMAN SACHS,SOCIETE GENERALE,UNICREDIT,CREDIT AGRICOLE,NATIXIS,,,,,,,
29-Jan-14,CREDIT MUTUEL HOME LOAN SFH,EK0506478 CORP,EUR,1500,1.36,2029.19,1.125,Fixed,6-Feb-19,99.47,MS+14,MS+14,,,Aaa,AAA,AAA,IG,No,Yes,No,RegS only,,Western Europe,FRANCE,Financial,Banking,"BNP, C, NAT, DAN",,Yes,"Geography: Austria/Germany 28.00%, Nordics 18.00%, Benelux 17.00%, UK/Ireland 16.00%, Others 9.00%, Asia 5.00%, France 5.00%, Switzerland 2.00%.
Investor Type: Banks/Financial Institutions 52.00%, Investment Managers 29.00%, Central Banks/Official Institutions 13.00%, Insurers 3.00%, Others 3.00%.
Final book over EUR2bn.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9897238,BNP PARIBAS,CITIGROUP,NATIXIS,DANSKE BANK,,,,,,,,,
29-Jan-14,COMMERZBANK,EK0506171 CORP,EUR,500,1.37,681.79,1,Fixed,5-Feb-19,99.531,MS flat,MS flat,,,Aa1,NR,AAA,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"CMZB, UNICR, NAB, IMI, NAT",,Yes,"Geography: Germany 69.00%, France 11.00%, Benelux 6.00%, Austria/Switzerland 6.00%, Nordics 3.00%, UK/Ireland 3.00%, Others 2.00%.
Investor Type: Banks 76.00%, Fund Managers 16.00%, Agencies/Central Banks 6.00%, Others 2.00%.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9897235,COMMERZBANK,UNICREDIT,NATIONAL AUSTRALIA BANK,IMI- INTESA SANPAOLO,NATIXIS,,,,,,,,
28-Jan-14,DZ HYP,EK0497173 CORP,EUR,500,1.37,683.82,0.5,Fixed,6-Feb-17,99.828,MS-11,MS-11,,,NR,AAA,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"BAR, BAYERN, NDLB, DZ, WGZ",,Yes,"Geography: Germany 47.00%, Austria 21.00%, Switzerland 11.00%, UK 9.00%, Benelux 5.00%, Nordics 5.00%, Others 2.00%.
Investor Type: Banks 34.00%, Central Banks 32.00%, Asset Managers 22.00%, Insurers 11.00%, Others 1.00%.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9897196,BARCLAYS,BAYERNLB,NORDDEUTSCHE LB,DZ BANK,WGZ,,,,,,,,
27-Jan-14,BERLIN HYP,EJ7970837 CORP,EUR,150,1.36737,205.11,E+10,Floating,26-Aug-20,100,E+10,E+10,,,Aa1,NR,AA+,IG,No,Yes,Yes,,,Western Europe,GERMANY,Financial,Banking,UNICR,,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9939247,UNICREDIT,,,,,,,,,,,,
22-Jan-14,BPCE SFH,EK0396565 CORP,EUR,1500,1.36,2028.66,1.5,Fixed,30-Jan-20,99.444,MS+24,MS+24,,,Aaa,AAA,NR,IG,No,Yes,No,RegS only,,Western Europe,FRANCE,Financial,Banking,"ABN, BNP, CMZB, LBBW, NAT, DAN",,Yes,"Geography: Austria/Germany 40.00%, Nordics 22.00%, Benelux 16.00%, UK/Ireland 9.00%, France 6.00%, Asia 5.00%, Switzerland 2.00%.
Investor Type: Public Institutions 47.00%, Banks 39.00%, Asset Managers 8.00%, Insurers/Pension Funds 6.00%.
Final book EUR2.5bn, 108 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9897037,ABN AMRO,BNP PARIBAS,COMMERZBANK,LBBW,NATIXIS,DANSKE BANK,,,,,,,
21-Jan-14,BELFIUS BANK,EK0368291 CORP,EUR,500,1.35,674.41,1.25,Fixed,28-Jan-19,99.913,MS+mid 10s,MS+13,,,NR,AAA,AAA,IG,No,Yes,No,RegS only,,Western Europe,BELGIUM,Financial,Banking,"BOA, CMZB, CA, NOR, BELFIU",,Yes,"Geography: Germany 41.00%, Southern Europe 13.00%, Nordics 12.00%, UK/Ireland 12.00%, France 8.00%, Benelux 8.00%, Austria/Switzerland 5.00%, Other EU 1.00%.
Investor Type: Banks 55.00%, Asset Managers 34.00%, Central Banks 7.00%, Insurers/Pension Funds 4.00%.
Final book around EUR700m, 60 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896968,BANK OF AMERICA,COMMERZBANK,CREDIT AGRICOLE,NORDEA,BELFIUS BANK,,,,,,,,
17-Jan-14,DEUTSCHE HYPO,EK0345745 CORP,EUR,250,1.36,340,E+3,Floating,22-Jan-16,100,E+3,E+3,,,Aa2,NR,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,UNICR,,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896920,UNICREDIT,,,,,,,,,,,,
16-Jan-14,DZ HYP,EK0318452 CORP,EUR,250,1.36,340,E+10,Floating,23-Jan-20,100,E+10,E+10,,,NR,AAA,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,UNICR,,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896878,UNICREDIT,,,,,,,,,,,,
16-Jan-14,ABN AMRO,EK0316779 CORP,EUR,1500,1.36,2031.21,2.375,Fixed,23-Jan-24,99.569,MS+mid/high 30s,MS+34,,,Aaa,AAA,AAA,IG,No,Yes,No,RegS only,,Western Europe,NETHERLANDS,Financial,Banking,"ABN, BNP, DB, SG, CMZB",,Yes,"Geography: Austria/Germany 60.00%, Benelux 15.00%, UK 7.00%, France 6.00%, Asia 3.00%, Iberia 3.00%, Nordics 3.00%, Others 2.00%, Switzerland 1.00%.
Investor Type: Banks 47.00%, Asset Managers 33.00%, Insurers/Pension Funds 11.00%, Others 5.00%, Central Banks 4.00%.
Final book around EUR2bn, circa 100 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896875,ABN AMRO,BNP PARIBAS,DEUTSCHE BANK,SOCIETE GENERALE,COMMERZBANK,,,,,,,,
15-Jan-14,UNICREDIT,EK0280280 CORP,EUR,1000,1.36,1347.62,3,Fixed,31-Jan-24,99.09,MS+105/110,MS+98,,,A2,AA,A+,IG,No,Yes,No,,,Western Europe,ITALY,Financial,Banking,"CS, ING, UNICR, CA, NAT, DAN",,Yes,"10-year Geography: France 33.00%, Austria/Germany 26.00%, Italy 9.00%, Benelux 9.00%, UK/Ireland 7.00%, Iberia 7.00%, Others 4.00%, Asia 3.00%, Switzerland 2.00%.
Investor Type: Insurers 35.00%, Fund Managers 32.00%, Banks 26.00%, Official Institutions 4.00%, Others 3.00%.
Final book EUR3.6bn, 115 accounts in FRN, 145 in fixed rate.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896812,CREDIT SUISSE,ING,UNICREDIT,CREDIT AGRICOLE,NATIXIS,DANSKE BANK,,,,,,,
15-Jan-14,UNICREDIT,EK0280462 CORP,EUR,500,1.36,679.59,E+55,Floating,31-Jan-17,99.94,3mE+65a,E+57,,,A2,AA,A+,IG,No,Yes,No,,,Western Europe,ITALY,Financial,Banking,"CS, ING, UNICR, CA, NAT, DAN",,Yes,"3-year Geography: Italy 30.00%, Austria/Germany 30.00%, France 11.00%, UK/Ireland 9.00%, Iberia 9.00%, Benelux 5.00%, Others 3.00%, Nordics 2.00%, Switzerland 1.00%.
Investor Type: Fund Managers 50.00%, Banks 41.00%, Insurers 6.00%, Others 3.00%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896809,CREDIT SUISSE,ING,UNICREDIT,CREDIT AGRICOLE,NATIXIS,DANSKE BANK,,,,,,,
14-Jan-14,DEUTSCHE PFANDBRIEFBANK,EK0259375 CORP,EUR,500,1.37,680.63,1.875,Fixed,21-Jan-22,99.362,MS+17,MS+17,,,Aa2,AA+,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"CMZB, NOM, CA, LBBW, DAN",,Yes,"Geography: Germany 60.00%, UK 16.00%, France 9.00%, Scandinavia 8.00%, Italy 3.00%, Austria/Switzerland 2.00%, Others 2.00%.
Investor Type: Banks 56.00%, Fund Managers 40.00%, Central Banks 4.00%.
Around 40 accounts involved.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896743,COMMERZBANK,NOMURA,CREDIT AGRICOLE,LBBW,DANSKE BANK,,,,,,,,
13-Jan-14,UNICREDIT BANK AUSTRIA,EK0219437 CORP,EUR,500,1.36,675.05,2.375,Fixed,22-Jan-24,99.272,MS+35,MS+35,,,Aa1,NR,NR,IG,No,Yes,No,,,Western Europe,AUSTRIA,Financial,Banking,"BNP, UBS, CMZB, UNICR, LLOYDS",,Yes,"Geography: Germany 47.00%, Austria 21.00%, Asia 10.00%, France 9.00%, UK 6.00%, Italy 3.00%, Switzerland 2.00%, Others 2.00%.
Investor Type: Banks 52.00%, Fund Managers 31.00%, Central Banks 12.00%, Insurers 5.00%.
Final book just under EUR1bn, 80 accounts involved.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896665,BNP PARIBAS,UBS,COMMERZBANK,UNICREDIT,LLOYDS BANK,,,,,,,,
13-Jan-14,AAREAL BANK,EK0213976 CORP,EUR,500,1.36,677.86,1.125,Fixed,21-Jan-19,99.686,MS flat,MS flat,,,NR,NR,AAA,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"HSBC, UNICR, LBBW, DEKA, DZ",,Yes,"Geography: Germany 82.00%, Nordics 7.00%, UK/Ireland 5.00%, Austria 3.00%, Others 3.00%.
Investor Type: Banks 62.00%, Central Banks 16.00%, Fund Managers 16.00%, Others 6.00%.
Final book over EUR800m, circa 60 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896656,HSBC,UNICREDIT,LBBW,DEKA,DZ BANK,,,,,,,,
9-Jan-14,CREDIT SUISSE,EK0185497 CORP,EUR,1250,1.35,1681.12,1.75,Fixed,15-Jan-21,99.622,MS+14a,MS+13,,,Aaa,NR,AAA,IG,No,Yes,No,RegS only,2/3,Western Europe,SWITZERLAND,Financial,Banking,"ABN, CS, GS, SG, UNICR, NDLB, ERST",,Yes,"Geography: Austria/Germany 56.00%, Benelux 13.00%, UK/Ireland 10.00%, France 7.00%, Nordics 7.00%, Italy 2.00%, Switzerland 2.00%, Asia 2.00%, Others 1.00%.
Investor Type: Banks 51.00%, Asset Managers 38.00%, Insurers/Pension Funds 7.00%, Central Banks/Official Institutions 3.00%, Others 1.00%.
Final book EUR1.5bn, over 100 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896599,ABN AMRO,CREDIT SUISSE,GOLDMAN SACHS,SOCIETE GENERALE,UNICREDIT,NORDDEUTSCHE LB,ERSTE BANK,,,,,,
9-Jan-14,CBA,EK0166349 CORP,EUR,1000,1.36,1355.24,1.375,Fixed,22-Jan-19,99.65,MS+low 20s,MS+18,,,Aaa,NR,AAA,IG,No,Yes,No,RegS only,,Japan/Australia/New Zealand,AUSTRALIA,Financial,Banking,"BNP, HSBC, CBA, NATWES",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896587,BNP PARIBAS,HSBC,CBA,NATWEST MARKETS,,,,,,,,,
9-Jan-14,HELABA,EJ9723499 CORP,EUR,250,1.36042,337.65,0.75,Fixed,11-Dec-17,99.279,MS-6,MS-6,,,NR,NR,AAA,IG,No,Yes,Yes,,,Western Europe,GERMANY,Financial,Banking,"BNP, CS, DB, CA, HEL",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9939148,BNP PARIBAS,CREDIT SUISSE,DEUTSCHE BANK,CREDIT AGRICOLE,HELABA,,,,,,,,
9-Jan-14,SPAREBANKEN VEST BOLIG,EK0167842 CORP,EUR,500,1.36,675.99,1.25,Fixed,16-Jan-19,99.41,MS+low 10s,MS+10,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,NORWAY,Financial,Banking,"HSBC, CMZB, UNICR, NOR",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896584,HSBC,COMMERZBANK,UNICREDIT,NORDEA,,,,,,,,,
8-Jan-14,CAIXA GERAL,EK0142183 CORP,EUR,750,1.36,1014.41,3,Fixed,15-Jan-19,99.452,MS+200a,MS+188,,,Baa3,NR,BBB,IG,No,Yes,No,,,Western Europe,PORTUGAL,Financial,Banking,"JPM, HSBC, CMZB, CA, BCI",,Yes,"Geography: UK/Ireland 27.00%, Austria/Germany 26.00%, Spain 12.00%, France 11.00%, Portugal 9.00%, Italy 4.00%, Scandinavia 3.00%, Switzerland 3.00%, Asia 2.00%, Others 2.00%, Benelux 1.00%.
Investor Type: Fund Managers 65.00%, Banks/Private Banks 20.00%, Insurers/Pension Funds 10.00%, Central Banks 2.00%, Others 2.00%, Hedge Funds 1.00%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896566,JP MORGAN,HSBC,COMMERZBANK,CREDIT AGRICOLE,CAIXA BANCO de INVESTIMENTO,,,,,,,,
8-Jan-14,BANCO MARE NOSTRUM,EK0143447 CORP,EUR,500,1.36,679.13,3.125,Fixed,21-Jan-19,99.872,MS+210a,MS+190,,,NR,NR,BBB+,IG,No,Yes,No,RegS only,,Western Europe,SPAIN,Financial,Banking,"BAR, GS, NOM, NAT",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896530,BARCLAYS,GOLDMAN SACHS,NOMURA,NATIXIS,,,,,,,,,
8-Jan-14,BANQUE POSTALE SFH,EK0161969 CORP,EUR,750,1.36,1014.53,2.375,Fixed,15-Jan-24,99.464,MS+low 30s,MS+28,,,NR,AAA,NR,IG,No,Yes,No,,,Western Europe,FRANCE,Financial,Banking,"DB, UNICR, CA, NAT",,Yes,"Geography: France 34.00%, Austria/Germany 30.00%, Asia 11.00%, Benelux 11.00%, Others 9.00%, Switzerland 5.00%.
Investor Type: Banks 35.00%, Insurers 29.00%, Asset Managers 21.00%, Central Banks/SSA 15.00%.
Final book EUR1.5bn.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896527,DEUTSCHE BANK,UNICREDIT,CREDIT AGRICOLE,NATIXIS,,,,,,,,,
8-Jan-14,ANZ BANK,EK0114877 CORP,EUR,1250,1.36,1698.81,2.5,Fixed,16-Jan-24,99.93,MS+40a,MS+36,,,Aaa,NR,AAA,IG,No,Yes,No,RegS only,,Japan/Australia/New Zealand,AUSTRALIA,Financial,Banking,"BAR, BNP, UBS, ANZ",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896515,BARCLAYS,BNP PARIBAS,UBS,ANZ,,,,,,,,,
7-Jan-14,NORDEA BANK,EK0082488 CORP,EUR,1500,1.36,2035.29,1.25,Fixed,14-Jan-19,99.769,MS+7,MS+7,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,SWEDEN,Financial,Banking,"BNP, HSBC, UNICR, NOR",,Yes,"Geography: Germany 36.00%, Nordics 19.00%, UK/Ireland 17.00%, France 8.00%, Middle East/Asia 6.00%, Austria/Switzerland 6.00%, Benelux 4.00%, Other EU 4.00%.
Investor Type: Banks 56.00%, Central Banks/Official Institutions 23.00%, Fund Managers 17.00%, Insurers/Pension Funds 4.00%.
Final book over EUR2.2bn (pre-rec).",,No,XC,,No,No,No,No,No,No,No,No,No,No,No,9896443,BNP PARIBAS,HSBC,UNICREDIT,NORDEA,,,,,,,,,
7-Jan-14,CAFFIL,EK0137688 CORP,EUR,1000,1.36,1346.78,2.375,Fixed,17-Jan-24,99.028,MS+36,MS+36,,,Aaa,AA+,AA+,IG,No,Yes,No,RegS only,,Western Europe,FRANCE,Financial,Financial Services,"BAR, BNP, CMZB, LBBW, NAT",,Yes,"Geography: Austria/Germany 56.40%, France 13.90%, Asia 10.00%, Scandinavia 6.50%, Middle East 5.50%, Italy 2.60%, UK 2.30%, Benelux 1.70%, Switzerland 1.00%, Others 0.10%.
Investor Type: Investment Managers 32.00%, Banks 27.00%, Central Banks/Official Institutions 22.00%, Insurers 19.00%.
Final book EUR1.8bn, 80 accounts.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9896437,BARCLAYS,BNP PARIBAS,COMMERZBANK,LBBW,NATIXIS,,,,,,,,
10-Dec-13,NBC,EJ9838479 CORP,EUR,1000,1.37605,1374.33,1.25,Fixed,17-Dec-18,99.875,MS+low/mid,MS+12,,,Aaa,NR,AAA,IG,No,Yes,No,,,North America,CANADA,Financial,Banking,"BNP, CMZB, NATWES, NBF",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896200,BNP PARIBAS,COMMERZBANK,NATWEST MARKETS,NBF,,,,,,,,,
3-Dec-13,ING,EJ9481684 CORP,EUR,1000,1.36,1357.7,1.125,Fixed,10-Dec-18,99.831,MS+10,MS+10,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,NETHERLANDS,Financial,Banking,"BAR, ING, SG, BAYERN, UNICR",,Yes,"Geography: Austria/Germany 53.00%, Benelux 12.00%, Nordics 8.00%, UK/Ireland 7.00%, Asia 5.00%, CEE 5.00%, France 4.00%, Switzerland 3.00%, Others 3.00%.
Investor Type: Banks 40.00%, Asset Managers 34.00%, Central Banks/SSA 14.00%, Insurers/Pension Funds 7.00%, Private Banks 4.00%, Others 1.00%.
Final book EUR2.3bn.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896020,BARCLAYS,ING,SOCIETE GENERALE,BAYERNLB,UNICREDIT,,,,,,,,
3-Dec-13,HELABA,EJ9723499 CORP,EUR,750,1.36,1018.84,0.75,Fixed,11-Dec-17,99.886,MS-5,MS-5,,,NR,NR,AAA,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"BNP, CS, DB, CA, HEL",,Yes,"Geography: Austria/Germany 64.00%, Benelux 14.00%, UK 7.00%, Switzerland 4.00%, France 3.00%, Asia 3.00%, CEEMEA 3.00%, Nordics 2.00%.
Investor Type: Banks 62.00%, Fund Managers 26.00%, Central Banks 11.00%, Insurers 1.00%.
Final book EUR840m, 57 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9896014,BNP PARIBAS,CREDIT SUISSE,DEUTSCHE BANK,CREDIT AGRICOLE,HELABA,,,,,,,,
25-Nov-13,SG SFH,EJ9576558 CORP,EUR,1000,1.35,1345.5,1.625,Fixed,5-Jan-21,99.667,MS+20a,MS+16,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,FRANCE,Financial,Banking,"SG, NDLB, NATWES, NAT, MED, DAN",,Yes,"Geography: Austria/Germany 41.00%, France 15.00%, Nordics 15.00%, UK/Ireland 10.00%, Asia 7.00%, Others 7.00%, Benelux 5.00%.
Investor Type: Banks 42.00%, Fund Managers 38.00%, Insurers/Pension Funds 10.00%, Central Banks 9.00%, Others 1.00%.
Final book around EUR2.2bn.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9895834,SOCIETE GENERALE,NORDDEUTSCHE LB,NATWEST MARKETS,NATIXIS,MEDIOBANCA,DANSKE BANK,,,,,,,
